id;x;y;private;t
744;CD354A51F2AB0D97755BB0E9BDF2180AE98DB2C1D1FA3B63A6D067048BDD3DB5;0807DE68397645B437537F34CDE9B9E87FEC44528AF1ABDD25C1B068A602C4AE;FB5FDA7204F0B23FCDD9B8DB71CCEFC3C978A52051280C69002BE12BAD07C257;102
745;6F7FF9DEF52D7EAB91DEACAB9F31F86CD483A611B9D51F91D1B36E4D4DCA60E1;088AA353E722D69174333F2610FC35EBE5D2A848676CE1BACEFFA30DE0D74030;B32DEF98A0DDBD41FA19B31DABAA4D990523FA604B233E3A78A20EC11D7A554A;101
746;B2D201CB59ABF334AA2F7010A9938D121391270E482557D83382FBBE9BF99278;385D1C45D8A43453F6E974D1DBEBC5F9129081B447325DEBE2ACBDCDB6005D6A;24A59AB02021D334438A6365DAE093C8598BF1420231AEBAAE045BF0F120D57D;101
747;5542975C91ECC1A1CC409A03403F64A65B66AF0504F1F1FB7CC8146DEF0590DB;55615A7932269DD621FBCB44CFC617F9C67670561F2C9EF421E6165178F64B2C;B128D441D9F48B497F1A1861DDF0E78A75DC1960395118D22EC8D52003B38654;102
748;B7926D9C3768CFCF2EFEE1837793CB9F9CA274724096E759CC99093E02489AC6;20475AFDE7E6441102CD02CF8B6318A8B5CFC4AC2EF9CFE81B4ABF98E7C313EF;070FCED4C939C43CC84C40FCC873F2AC3FAE668DE8CA1D5C0A0C55F73BC14B52;100
749;6368BE7CEBAED197E2982687AED11C003D8A7B268685DE842409594BA520FD3C;0E297F9C26ADE05BB2D77451B7535E4C4BA681FBA93E60E263D37A96E53B22F8;C0AB16304E9C403CCF0F790C21B198F35CDB1575C8B7F81CCD7E0114A2F2794B;102
750;6BD3582F08FACE227C9A17941C7BBC472D76F1E969DE2881BD2F1EBACF0C3434;65CF3B95BBF21C82AA93F6C7AD0758223A3AE472B791D66ECE1644237503E0BD;BA8BB2D7C5F27BE6FCC8AD69864C9BEB9C16BBDF16C90B2A13BCBC1345E5D2F5;101
751;B0E2F2E8D5425FEA1EA885C6841E1CFE6A5E10AF33E12F9D0D0CF4400A95E241;4226D35D2F129C2F5AFFCE9EFCE18FC15E615A3F43A7394E2F844583BDFA80A7;6C3CE04E7E9072F25EB1DEB52409C4C963B91DD9A66E807F4FD57BDA07FE4B02;102
752;D3291091C5B4B7E2A087562DBD1C787164FD8E7B69648DFA4152257F3AC181C2;0BE0604FC46D79451585DCFFB3F2C7D355CB339AB5912329E6D591AD13937F77;185A0E2D9D6A1751F53C958ACEA8F929FA58B77DA63BCCCBF565E5F1E545D96A;100
753;32D91641A893B5AFD9523877636E36D375D323A33C8E6FE8F4E7FECEC7B9C0B9;4213B457990EF6E51B9117AFF3521594DCB3898F921EDCE9D7C4A003A65BA23F;0E297075DBEACE77C6A44C98102DAC05AC503F6263CE128DE478A4837B66A2B0;100
754;5C2272A1CF5B0E06F8E50958F5B4509D43A81FED51F111923D52196809C8DAE6;FF492836D7459C7452A248A63E5CDF971A90475BBC3A8EECDEE4D7CD56279641;AE37BF78B2B894C700F29FAD7ED4B26DE0201F3C4D910EEFF0F208FD27960CA1;102
755;D66906AF43D83C44BD8355097F19E6AC1420E6C2B6DCA18A5AAF0D64FFB61621;2ABCCDC623BEA2B1E3F32D036FF9EBFBEB2A160E6B9E72C18C3D962C667D447A;AFF8FB97CE970296F767DCEB85972DBBD6F408C918DC52D3699282A62A857A25;102
756;2B53516D9A7E2985F344A93CCE87F0BA3597E35AE53995CE31F7F08BF9DE5A74;686E1FA7C514192A4BA3AB620B2A1558A76140F86C5CCCC97B68CB647EF0EE44;83A8C6D53253163CAF5BCA27B084FDD78A7023289E3C80F21EA1F9113F04E519;100
757;7ECF37FA62382AF34E89D5DACBA939169D9ADFFD5A58C88374B18BD6151E97A9;69958258CC02DDD458785FF096E23CD865F7BC7E5511FFF3E005CF5EDD77E689;943DF535CEE04070C9A275D865F5302EBAD79375C0B081DBCC5DB9BB61F3B24B;100
758;E6B9093309E87AD52520C3ABE1CD9DAE7DE362FBF1152B7DC2BF4DDDF6081878;F31D64EB28B8AEA9B6C7B060577164D3DA856F6C21AC204E14D07CF2FCD1E421;6D5C659263010A9F6D1A8539006C25C2AF4A31D86379BEE6599ABC8CE72DB42E;102
759;097F707B0FF88596358303A6CCF4AB7E357A244DA48226C8B3C53EEACC31926E;77C84A4BD89AE4524012C187CA13ED2D20A4960376D92B15F63714E7C9C95764;68C9BDF3E0474B0D10DE1E83DF44559A1D0049931F1BFF25F954608FCAE885D3;102
760;D3DF30E8D951B4EE7CAB04E40C5EE89B1FE1D73F7724C6A90E1550C372B08394;ADA35070402788AD62DE95EE1404C1EC8D1D84924B206340A47EC81778AEFFD9;173FAE68C32EB03D631AEE4E575F468A26F9511092AD0D899EF1D0DF52EE5ED8;102
761;3B317BFE1EA74C0DB22179B4EFCA1808AE1E2BCB1B659277F4C9EB718402EA87;78D281774BAF06669480B8D2D5991424390BFAD0E28EEF36D43A7EA9D7EFACC1;468C816A19186CB56D8677078D88E56C9CA18B11D0C32B944D5655A2B1AA69DC;102
762;787E015E43608462D0F5188B9D78CFCAF94022103EA8FE5A176D4146875C485C;A21D7D57FA2C8645F2E5E4646E1FC5A8A3EC2D1DEA07AA6682B8C84570629696;0205D45D723564CFE7CFAE83FA6CCBFBCCB5ED5BED0AB3A7D37AA6510EF9DDDA;99
763;6544C88ED7F25A69ABB1FE517C0AE9922B01EBF6625163CF7B69025AC7117C06;16709C3046547B5EB25F89D68F7353896BE4D19CECAA148BE832BDF08E8FC36A;59EB615142B67D4F66AA2436870716F8534518D151511474CC5F0735BF781410;101
764;B961C360900D3253B977209C7895BA4151FA5F19D80CC5CEF3E979A12A33EC7D;7732335E535EFB05FC51AF1ECEB84BFFA05F35EF8D44579977AFA0D89304FED1;A1118EE5C88EA387E8704A21A3487383EBF89533FDF802F48AC0FD5635508E0F;101
765;DBFF817FF6C36C8637E7B295CC6DEA68AE18325ACE3D3CCAE37763BD280326A0;C145949E0067CBCFE628CA0053D26EE9C107DD3D95356590496F75C800138546;66248A56DF706CF37A720F31F1EEAC5085E3F77FD3D467640BB75696751B1469;102
766;39D606C0D05E24BE097C87C4704EABBA1C86F1758D6214CC6FE825833F1FE539;765DC95912B59F981122F845081242DA988EEB2B193B64F3E25A911EF0B457D3;4FEB38D780DFAA727546E6BF9D816646130F780BBAAADCB749A9916921B3DC06;101
767;0C67DB4D70F2AA844F95692FA78862200CA81B19E09ACD84FDAB8B3827EAD5E1;6859E3444A6839C112E18855B74CDF920D0088A4739975B96D53E6372E6E85E8;746B608028744099CD8ABA24EAE311D5251A787698E6CA5B293C7903AE06DFA7;102
768;ACA369FEAD06D716368F6A6913BD2A105E7369FCAC28AE402E3C92CE19E31A91;BBA4EE3DD04473816D1E4336373CB1D3EC3DF204028703BAA90249A0B40E21FC;2E9394061721591E344C772F04B8F33784A2DCB038BDDC8BEFAE313A44DE91A1;101
769;1D9F8E372A9FC05FD3DF1917E73113C27EB2229FBE94F8938714433B0F8D6B9E;3F535A08B488947B8380FA3DAFD90D3B9838D77B20647FEC0B5C5DDACC63658B;24572FEAF3EE4D9F8301212BE1B60DDA489A94FD6DE277334175E7F5B21927F0;100
770;BE0C9683445797E70E9F389C6333DF835FB4CE45B98060FF38B120D44DBCBDA4;408037407FBA8CFEAB20F81D79152D37F8E8C6BCED9D5E46101977A7461FEA04;1D450CA190C303E25666A78E284682632F1D3958072B6990905F6A7623A38105;101
771;E789857517155420DB1E2B4089E8D04D10E7B90A6CD6108BBBC6F8DDCB5CAABD;9C55C6DE376B19AA767827315EC9F45719782C5DFA8C3107003EEBA3FF899841;AC6B252746D5780F87A70F7F8A99F0C55A6BA620BA69868EE31EF3F1CD06FFAA;101
772;0E96D06A796EA480855F775AD77E60605196DEB5B962F4652ABE1F3B57D0E7D8;2B4240F4F13CB4F66A3EE5FD644632CD87B652E69675E52BA725E79F0E05F1BC;ED18DEC5050171F24DC56ED3D94E163AA7463F1934C5573995A4F26E8F2EDEE3;102
773;608E0E9DEE2838B352E8866C9F3A55B2E84ACE905CD637325142B173DDDB252D;810A52F9171128E9C02ED891DC55224718A4FD8F829C85AFB75952FF8D45188A;9B09B6958E4C221B1EE2F947DC59DAF1F4ABDEA8DB4D4E911CF00482199CE6D5;101
774;DBEDDF4919A37CD648E2C5EA8865B997A201A7DD3B13F2D528CE517E3D807D77;45C89426EE16B53985C6D66F86CA124E171972FF124B8BE1E1B250E9DC8D3E01;E4BC23095E3CAB0F26F64323919332500296654AA2B6F63ED72A5A3F89C789F0;101
775;A3D2D0D5E31B2162415A375D49496922F552C40575FCC4EE0F0E047249C540CF;316010BC2DD9D69F51260A07852F4133EE39A658B1E66C1BBE05ECE2D2F9163B;8D7027CC4A234B889FC31E2A592D4333E9CA0DAB86E4412E39BD2E2F14ACAB5B;101
776;2B33CAF0B4BD97CA5960D3473D45ADF5B047D06F400BCB53D1EF190FEADDB25A;AB2BE17F563C1DA7EA8F6512B6824584178E4012CBB03017A76121607E508C8A;C4CF38BD6032FD785FC3A5ECE92A566C63220FC459547D258931B7EEF63A7B87;101
777;2FB0504C8990BF590E1E94E0804DAE9953EB939E1908D0D3F546BE2D0A0988A5;542A66E512DCCFCB35B218596C486511130CB0274925090E10239F0F9AF22F15;53F42899BE4CC9336A1BA565046817C0425F62619555044FD7D17F7E35CD1C69;101
778;DC0235C0AB906E4E1C775CC717CE76971A391517E2081D966CEBD2C6FD7DBDC0;82B2C10E86C3BA910EFDFB325FE6B8FD12CC32785F25ACAF5087B1E7EC3D69A4;BEACCFA4075B31B55B8DF4B987C914CDD8017990475DB3864A3A0AB1EF4589CD;101
779;8EE922E8CCB36492902C97C983A3DFFCB230715D2E4862849CFB521DBF8147BC;9D9338A5F4C4E737B30E97F2631D285A55DFEBF12F956FD3973ADD447A2A5B20;FD3D8E70A7256046FF9C28AB93DFF7F72694BDA3511ACE50F2977D616E638467;101
780;E66DE28ACF13D2C5EB7D1BE5FE0C8640FDB79D5456E3DAAD2280986CEB40DB06;FF847BBABF5EE31DED4BF6D0CF77CAF5C367F310C26F116569EA90E4A2B10EF9;FC6BA26CDBE0CE3009CAA65D85810472E3DB8370CBA34C7A1AE776B4B05A1FFF;102
781;FE6343AF5B564F227ADC9C0D835B7A83BFE4C4A1209122E9087F79A3AC4DAF7F;461D02C2BBA09EED690F34517EEF2EB616AECAB4A76C27140D2CB6D25B426C7B;D91FB047D070C6A56B0734CE447FB564CFC39F23FD745F7E2FC257ABDBDD2E2A;101
782;1FBFDF0940E0792C4A9B1D34726EE2B8BC2D3DA6DA05936999DFC68876588A23;6D265AE63DC8D8EAB5F7DCD975A022D7553A01824E47E8A0424D1C13ADD8B9B3;E890C7604572A40935E3E9A2DFAE1E0B461C9165EBA9B7B02FE502570982C6FF;100
783;28EDFF00E5CE8A248403391606952B20861EBCA4294AFD8A39B490B9425FCDBB;28376A121F08AF2A8246B9226210551CCF93081C872FCDA41E6BE7487B05E0CB;FC0604EF77CF4A283AC19B48D0D03177D9B1870B239B311EC876112EA5419758;101
784;65BCA3E6C127B9733BCF7B0AA2D1203E3717E836808E937333ED43711CA7E6B6;79DAEE75C5D3B6947BF94C3FEB1EB9C63EAE2F08DDD1A627127BABCE13AF4D76;121E664282BC5AA312AABD579AA8D8D5E3DD8DDE9A612D5AE8E3039CD4ECE696;102
785;C6838CBB864260ACE6C65A84CA8B7B7BD46F3DB9EDCD146B625F82EB6DB2B43E;24BBC4ABE6C664E1F2351F0D8D32B108BF1276FA915B74A8237D8855182B8069;1B495DCC6D32B90D19FB0142C19E7DA39A10B4C4606F78A44C5D3732EF0C3BCD;100
786;934961016EEF61C637814CD1025C78C3E05EFADC90041FE13C580414BFE55958;67BE60F1621E19268EDC958AF5A15CD491643B0530D40E8EF026436D5A2F199C;E5B0ABB0563F5750BEAFCFE262CEDEBA28A73AD560CE4D1E8A02E220AC92FEA2;101
787;178878CD8729666F9E558DC7D3C2F48D93DA61DA4E98A8C0DF3BD1AD12CFBD12;60B072010F7032FB8E4F8E395E6497B2644EFA3B7342DEE30D8F76A0FCF724A5;D4BD0976A10E840FB4054D1EEE2CC8416A17DCBFDE821A5A66760DAC73B38F82;101
788;E2E0EA4F43332718C36743FEE3DAF4C54DDAC6C5D0445F0185F82C5EC70E3ACE;0F8E01DAF36EC90F6D78AAB8F9385AB54BB8576660B10BF2AEB5166E501392D5;7E5932406025D318C886763D64004105BFCFB7FDE099C2615AEFBF44878D5DAD;100
789;8C76F04A5F48D7A588A2F1DDCA275A562035FFE99007E446709076E0993D98B7;E5F5A813B7A9C054C37716705339B0550BEB923B1D5BBA5B2E82A5D5A5311E04;9894ED7273C88A704726B16F91B9738AFD4219136150C45088DC9B5A8A4F0760;102
790;713B1422AD5CAEEED3E60BB4756F380AE0C564F07706105079532F6DBF953110;DB54A60717BC06B61041DDB01D814AE1BF2783F3FEEA9181335EE7D399A31019;70153883D005EFA2FE818586D0BA9DA9F914DD211F741C9C5ABBF68B8A58FC18;100
791;F7C864797D40F56A6DB32D6DC8A049284792ACF4DD47C4FB67DE4B936F2014CC;AAA8965F60CBE446944D1206CAF2B3C0F3AFE62EE4413636C922E65A1C47122E;6D5B8BAD8BF22684304DADE98BD2CFBEC4A866AB157AABF3A0E3BFF1EA3CDA9E;102
792;0FCE0B03B6E4FE7BA8493F5CCAC42E7088B907370D00E76F2793BFF86923D09C;15A349199DAB6552F8946190DB8777ECB9EC14A3CD9B7CA35F0011970C51C926;41402C7D77E293F2A73B79B42922BBA52B53A96FC9CDA1087CF1D504601E4028;101
793;E211C9B68D5ECF3C0ADE17FF34AA4A426136CA9EC32EF2F1D9803E28D690D270;3BE9244EDBB31D8FCE2455CC3728AA3B52582AFA6A50F4FBC01D971B0367DEC0;EDAFA25B68CDFFA83DBBC657B74CD80C08FC139DD9D66E8875841FBF96A1F2EC;102
794;D1A02873B5ED577C1E05B6C511CB93A96C9F379737C1AE04F0EFB2D2F920A423;6FA9CBFFB10F2748705F9B097C3F17B5D0BACEDD317D0719AE9C1A04D73166BA;9F3E71944DDE5AD8C8776BCD6589C028BA540D22759D1E809A7692F5293C5365;101
795;3FE7A208863EBD9AE2DC03AC80FBDA586A78AF2DA8D65312E2EEE2BC7BC34D87;A89C9B5B793FCECF529B41DACF56B1F4548A9A14733EEA7A499E8EF3AD9F13A1;C4F43E1E0555FAF57E4E662E4F8CB7D11DF8BF87CE13420D4C70D43D9D0BE9A9;102
796;B6D4D430C001AA5731511F4216A090C1DDDF7C226821F98D2BC61EF7E61916BF;7A371E2165696C27195E6DC0FC71AAB0A78C00FD693DE1720A135980F4E21340;DE670BB5483311A259F843CDB7F04CB6CE30DC2F55B6F5C0C50B987ED66C8019;102
797;1D0CD9EBD92FB5CC4B17EA322A45BFBED2DD2E76B4BF04844EF31420F598740C;D1B4EC323EDBCA6C53FD07D23D8FE3E0E63C3B81F60F69BBB2E52CED567BF60E;5199097EA9CBD09C3617C994F9BC5522D54ABC99BD7993D12B1041B033F7F0DB;101
798;20610C624F32E3B2FDF23B758B23CE93145FE5D2FA1941DBEDE14FDD1E6024DC;6B7C9E92A7A876935B5567D5A24AEE94E83C40B04D90EE5C42884B86356FF702;0F167A305D462EFF0139CAD4D3A3E3B6E895997B869DD3748E7E30AADC1F2477;100
799;2A4AFC345F1F7CBFBBD317E3B8B01C44A7A4817C322E6C50A7877839EB4FF86C;F025FBB518EBE5F44D882A5CD7E0E861B297448620C6EA9E4B29F12400E47DA1;5419752C3DCC04F8D912DF64A803866A83B213ED2FE8A2C23DA83AC95EFDF10F;101
800;EBD3C96872030FE540F14EC437D8F0EC5EEA86255570B5D19F363095FF738B52;BA38F8A7DB67690310D4B086C6AF7ACA0645B0DC413CD767A9AF9C5EEE620D49;9579C269C42C4CB1544096D4AFEE0B25C368540381017BA49B4D8FEC54D597C3;101
801;F794ED2655C4E3DE669F6F965701A9672F72DD31640FA9A697574CE1C701D35B;0F44DE0D4D0EFCB8C482095967F984BC236674F4A708A02A0019BD89D3256028;D52A3D84A0ED790346FB4A18C7FB5B064379A87B3169311A2A8D1337AA183822;102
802;AAB409D83342C4433A3866BA7F0F5119C9C3850D6312108FFE0254A8D7DE0B9A;A69BD6FC6BA7A7CCF3A90149C19D801D65E4772E18B7D768D559183CA8509324;02AA6067949F0687CC21F349D710BCF0D793BEBA61C54D7EFC09DD36F7777EC5;100
803;19A3945420D31D3DED4BDBAF13C1D2524656E82C6336766CF61AE491A70D358A;39666A4B78240C7CF20F7884AEC167BDD5D8E737A8071AE68C45A1409C5F7797;D285152A6D14DB17DDF8993506E4F58207C695177ACBE859E760ABEDB85A2AEB;101
804;E1E40CCD27AEB186A14B051C9A9D1612EBBA0F8C4C7B30C5148197086FBEC265;24786FAC0D87C86FF85C639370D2BFC71603D693970945D62966281FEFA58562;99D1240E393CBF914B337519F87BC6411DF3F2C38406F3B68D173DC7E2C88213;101
805;5202E61B9B6C47758193C6272AD191DE8FD6C0723FE19AE6A260DF5417486BE9;9A0F514C42DBCC59DBA513435CD659D73535A331714BE7FCECCC7836ED086A0C;A286EEAA6BA55843DF2F6DC3044614930B53E574ACB0D3E81C5D7DDC8D7151B1;101
806;862A2CB5DCAF6C3BA24992B469EA80E5DDB5D48FFCB688EFB9842EA93959DB6F;73BF7B331AF004AA4FFAC2F2D25D818EB76D8E1170ACF98B1AC1B0C4BE71A19A;0CE9D39EC62F529A83BDFDD8F5C288A3DF57923A3F6942C12D60657B823143F0;101
807;E6BB50393B976F15F6B5B9149639630503057B705D4189E2EEF3AC56225F0CE8;EE2C9EEEC194BCAA9D627CDC1F817CA1D3DAA9E2596DC622E7100612482670D6;1DC88E82DD40024C0ADAF833C09774B1CCED0BA8FE569A7F29AD3B35AF021491;101
808;83A2FE79F70D1FAF43DC7A8AE22C03A093F19175316C0DA4009B9DBF48584E0B;B373DAAF004A8F512F2154EC1AFD93BBF28F3EECD17B4E28D033097A2BCCEC02;CE3CB567B80F650FD374D54C45DA4F8BD826AEE222369B68FE763EA4FD8D0B10;102
809;39B553AC95EBDAC2A090DE0274150A80AFEAEAD1E5D8D4686C2355A3AD9F9AA3;91A2DDCD45EDE9BD90E0DFAE01B08C76FE09B9759CEC8DEEB784C28A81D46746;9597CF42FBE7FE81F374149739A19C168CCEAC2E8574F0A33D544E827B7A57B9;103
810;EEBFBA4F3CACDE1576104E106B913B8E09D9E488530B00C8056E45320C88666E;4B9DF3C2324299CCA13DB6E175ECC30718CFEFD6273ABC1E5BAA88BF7C65E178;44BA631CE6AE4EFAB752B92F7071653CD43AB3CC60F916216E962294B279FF1D;101
811;8FCCD073FBE1C85E411A896925BE0F2B68613A82AB8C32D3D694DA036E292EE1;D7E75218932972D874EDA152A94B6C109C76A1C3D7CB572D4AFDF4230EA5CD83;1A8EA2C54BAD8E177E1BA652BD9D97C0A86A8A300262125A7995A8C7AA5B839A;102
812;98DE300E331E14167ABCDF195691C43A2A706437103B98FBA1544D9599A3910A;A176629873B45B6EAC97A00C10CCEEEFAA43752D6321FC3FD28B67814EBB5CD0;22C5DD416ADACFED630F930E5E02DFD523AA7AA1B162FA60AA918B6EB1763B2A;101
813;DB6596EF886D38121503D8C2201DB4A9C8CFC934B574219CD75EABB0E0733E44;1E7A402CBEBEEE5F820CDF50F0087107D8D6065C3907F2C5A5B0869832309929;7B1C5DCC58731AF8DEF4F78384F06F34985C92E617D65F96698EEE6CF59A1DDF;103
814;A59D77EBCAC05BE01A5DECFA2EA2D76E161D8E32E179E4F7E0B0043AEF015087;FEB184B89C125E3C48D4787C5F1FAD50C7F6028BB6F2421FD1BC4F29618F8949;773B0346227512832321C21583867F48F9FFA99F7F4EEDAB116F62C3FCD52CD8;101
815;E27F4A250850AC0A9B1B2B10B6F96DCE607AC51569AA156BB103E3744360ACA8;655090E4AE15B662C6D87BDB44B1F8833C13C601FE193CA74C33EA7A0F4B8481;B0705B39938684120079E186132C97AD06AF69967A160036E2B68ED0BF07E678;101
816;29FE3393ED297F730FD6767573A74C9EAB1B9F98A2A375D11EC163B32B7FBDAB;839741367B02438107C16E98D7E08FD9D4E356491B654C67138CBD44911BF27B;E5A0B95E2054DE52320E6308A2487FEFA8E9C466F4315B10A6874AEB89DFAC13;101
817;F77A949F681959A992509FF4E3F44FFFD31D00E2FD19F5FEB717CCFE1455728A;317A6987C8640FAB052204A0548872F560051FD6E5E2FEF679F0DFB15512A097;77E971AF63CB8D00A517045D98987173DB827ADFD52EFD46A96751FC2047962A;102
818;54DF73BDA9E018E3DA927A874FF7D11FE0916AA1673E123CE8D7D33A24C78329;73EF7596DCD6272FDDFB3D6EB3886C012736CCE8636100BC9EEBEC8A211EDCBB;C326057B20112689A800002C85E57413F9A01793CB66A6A36F7F44980AA0362D;101
819;1EDD0FC8DEFBD3CF39932EBA6E4BF588570307DB9AE772E4DAAB897581515460;BDB7C5980A781CD88553BFF7F942FBBD1CF25F891833BD9EDE010F67D39A39DB;B899FB5A40D953C74704A6F7A800E8361AF69C5908C3C4C754EAAA1DE1FE607B;101
820;8170B45EC09A42903819DE344F4F7497DAC0E599ECEAA3E6401673D7E33F18FB;865A1D00660AEF77721E79F1E3D819402232EF7055F8125041D644C7E00A9BE3;20E33449A0AE9700C5E7D8BA164318849E50B8886CA9F6901FB9300EF56C5EA0;101
821;AF075784F6FB012B5744B9BC1F3E996A8CB9392F543B9A8514D7AD9D9519C043;6558D07EAC53F47A05FD58BA2856E702B896CD970D0A6BE113C8E036D1B5504B;AB69430C45E8EC0A9448AF3AB089A713B062D351FB86FF93D7C68EEC1D981EC4;102
822;4B758AE85C1B54A545EA6C340824D4E4C6ED97B76923D454646D3B677EBB247A;DB442B72A24712D3843541FABAA4E67F1502A1A1BF3206C11A83FE1D3C5720A3;C9791C0B391598DA9FAFC13FB543666D589C82489614FFC2B60B51952FA03CF4;101
823;A78CD9ADD576DD828DEEA44C545D3EAAEDC047E5606E102CDDA48BF6E7085526;7D72C21974207CC067F691AF818329F5E7A0E51D65554727DCE19AE83299687E;E1732C1D5974BFAFEC217CC14E0478889774B2844957905BBEB7BBD75E9D7677;102
824;DEEF16140619F175E52F3A54F4D8018B0987A316CCA68790DBD80FD2797B6FAA;5F0C54FCD9262C4F8E47FCB96457A2FF29CFC8761B0343DE0D67CF73C638580E;673772921F8082E756B58550161C858AED9D73A330133F0304FAC4826EF30BA3;101
825;C48B1E5499C9B5BD341E1F9D606D387BF329BD70AF799A232BBD0C630AEA09AF;4D6202D33CA59CA91125449A3CA56D8C2C8121597C2BADF367BEE6925F439D74;3003CC77075FBBCEBD600A447FA55FEC92D1B50E01656DADFDD41219AFEAE0BD;100
826;68CBEF719CEFFEB2671CC85BFF74DA66199103496DC1089C0445BF44C4977C35;DFAB67AEF13F6F704B7D4FBC284C970C572754A8948DB2470312A3CF4176CDD9;;101
827;7FA34F805729A1B1CCF911272A82A58C5D6D9704C52170A2AF83893030EC6512;BD566C2D1D44790CD10D079A6A4BF36AD7EF80DEBEBB54C2EA7B80B2ECF7D4B0;371705595FA7A3709B14BE3A5FEABDF189783BA812D101A1C9F1D039FC1C6F6D;102
828;9E7C3560554C4E9E43516B304218676DB3EA9047D277A0A6CB8DF875B202F501;8AF82063394D30657679DF1C3375CE9F1BA17908B069DFBEFBB6D0CC50BD54A2;CECEA11D81126D5DE9D8488E0DF3EE7C8820FA5E091F8B8E12338F0D33FD217C;101
829;4F4A7D55779336708D5A8E022CA8E19E3845EB1981D8F8575C7500F932DCECBE;9189F07820DB4136B462696188F414206E247A1C1DB57B7E1941CE533399878D;EE8B0E3D355C2858A1517D1C0D0F35A1BD2A4AEECB1534532ED2B25FBC0B76A4;101
830;278F70F7381E929B2DB186D93140D06D147D48243C68EB3AE82AE3A9DAFA5827;BC7EAC5D2A6B37B44DBA508D18ED4C495BACA2ACDFFE194AAABA0E0E12BE47AC;6ACD7C00D0A819D5D2B50A969EBBA1DFD2E2BA289A32385A0E4EEA45624C3A03;101
831;ABD4BD91314BAF239D50E02704CF1A399357C8C3291A2C54D85E6D6DE959F52A;2F25FC5D7FCDCC843D3ABFCA9F3E0A647D18C4C498D53F22C63A4EB135D7891F;67FAF2AE92096FFE3AAFDFD98BF21A1EA08037E07E8F9EF0123520C33AB3F9E2;101
832;CC0CE8EEE46648C0F052619919FA813960BADCC6BE514B34F196F51802954592;D6C7A6A609CB0ACA16D4B3C79EC64D2A6C18387D5B59B29724E9E69368613AE1;D747F1CF24DBD22433E19F175A57B54C5E35FCE910AED44F2E431523FD516802;103
833;DAF7F4BD9424851D2BDACA827D7C6E47128ECDB79C529F1E8A19E92E0D055787;22159270034BFB2DC3132AF26A412621CF2F4B45A4BEAD677EEC7E2AD57271A9;C8373F6010C1FA91C48E97E27126E4E1367C35202E676B014D238DD8491954EA;100
834;100E584D90CD372B511825AB727A95B49579BEDCFD8ED4F698F50AF876E3E169;4ED46B686A6D907BF147AD6290069232572F80BBF8F6FBBC3C79085354277DC2;8527B9DCD7B0E55F64C2572C64BE37074DEFA4FBDED9416AF932CE2BB803952E;100
835;218A6A9B01FB5FAA27B52666BB4ABAB51574F45DD180F629B955E3BDE9D91756;47120ACE35CF22E8522156F57C194A00AF8CE295AFDB5EF89101CFD00CA4DD07;65E6DF1CB402915587DC4CED2B6328CA31DA5B3F3B3E2C4212BB7E914A7B306A;102
836;3BE86B505A55F81768B10518AE6426BF63E0469C834932917DE7D832F76FA1A8;2C1B98992BE4440605B52F5A44B6210DDC4421E530C0F997656D9919ECD5550C;166F07B8F956604E1E8003097B77DFB28A1E647EFAD17F1E7A7AEEE10AB3F3D8;102
837;3479A35D030440A3E91F6D60EA460E9B64FE7EB95EAC173C1B7C478F0641A554;8BF56D560A71AAB1633A15C792E4E14F6C96E8E5D09AC90D8CC8619658CEE093;3AEC4B226BBB4F8C46CE3331CE6B4133E3EE9F3DC16DF2FFCD1C2EB754E50BA5;102
838;2E290BD6A02A065BBE89AE17931946A59F47B30ACF1D38B4197C3CC963C37DFB;73E1E4803918CC89ECDB2E604779E9A0C94E8531D49E5800A292B2F9940EE5F0;5EB7DD39DF16EAB1B9204DE4FC62EE98BEF5734567CB7940FC584010E2F04CB8;100
839;6B844D52869A109C7051DA16C121A7540AD8155D66C5335E5CFFA9C3E9AF9DD8;B8FD3EBB4E2B6B1E5D78674C5C6FFC23D1DE11F6B9F5B77CEDEECE66E34625AD;8DF8E8219D92C73FC6D84904546965EBB7007E56D8B927B8B9591962AF4EFFD3;102
840;779D9041AB55E122EC321137635C7381B0F54B5664F1C53EFDED213F88A247DB;84497E5AF67B547B860FB16ABDB78C757BC4B1ED6025C0AF030AB52506CF55BB;86BB90F62F0D892805D08E38EB91CFFC18865DCB56C34B94E000C1408D67B209;102
841;0A3CACBFED90C5687F3CAEE97A6E4DEEE0C3971C63C6D9F4B1383517A2668F94;96B5FE6D91D59030D5C3307D9351B66C5B587BC8D487C6ED32161D2208F97992;F7590FF179D390474886D1F456C3763573C540E872096A233771B1B3AE3AB203;101
842;074D5BC6B794D76042ADCE8DE81F6F9F952D44404DB5ACDBEE7E074EB19C0CA0;B865C715FC1FDC51A83E170CC4B5A8A64738381E007E493762CE669640C74020;90C7DC4D2A38E29FF55B4DBFF76BEA507A49B816BC0ACF7F0A4A69D7F9CA1ABB;101
843;74D8E4C46B2789A04D2E3FF9BC927F34DB3FE0AD5CB3288E00EF7966F03A4387;7DB452CF6FA133D30B16BC405F748B70F396AB77B363A27B8B121B026A808A88;DD66F5AF1FCCB95709C46DC2DD9920AB817A862A8CE7E9764631D01323A52C7F;100
