id;n;e;p;q;d;t
239;D7E6A9A27C678BBC1B65CA8176F6E775C61FFDD06939D60AFDA2B4FEB8205A7169B6D138681657A18D304F5316481B9C28890335147A9F5A608F1BC2B1EEBC4500DFA662F064E17457E80187A4F4EE08936F0170F0744FB9110AF53CA3280B83847000D15540246125FAD6B8E09B41FF973EA137A6CF5265F5A5767406A6C449;010001;FE0B93BDB57211CB6BFE65EB044497FE7A562C9D92664CE9B8F013C3BA2E9159AD4F1B0A5099B9F1A05BC42E78571274D855B7E50D9C941D99F6CBCBEA634AC9; ; ;920
240;C07135D8052C8B726AA660565F5419D7246DF1202DCC653236D8E44FCD9D6CFB197CEC89B37EF89C3072AD3C122622EECFE1BB887BB59ED89F98EA1C13FC53A6FBF2C442159F5452C179854FB1AD9A6A578C61F7031BF3E8DBFEED7F414768CDF36A5E04448BFD6B4EDCCD24022A00073850B538D33F928C8D30F8964ABBF815;010001;F81CCD358600C3BC3A2DF598CD2F54C90DF72E68CCA5C749A5E01D3D36F40D1BBDA0158BAE2A69576DEDA52F457664576D9D436A09EACFDE541E0250B0B16151; ; ;878
241;C540D4F04C9D94EE2235B36EFFF8C5C48D153CAE6FABCF7C1E1FC58BFD86683D453E883BA65A2C3F9C9F458242206693240A387E8B1ADCAEEE8E58E714DA6394AD9C07360C226EBE310C9FEFA2B30EF65016D09373DC7D695346EDCBA31A22F30A91AC2E9454E290DC0D070242FBA3B6C8E0E7BABCD4DB2D1870ABA31EE43DE7;010001;F1CBE8546C679000ECAE7C2A76090147FAA05224A6D654E52C43065D5C207F90F83BFB2726AC334D9FCFF3E26CAC79EB72077266B8D4CDD4A7DBC54078247787; ; ;1001
242;DCDDAD87F6DBEC651FF94BE61C47327325107D2BBEBC15922E3C38F36223A16420F9E2CEC1994E1B308B2D70D5E20061CFD0A142D6CC6357F6C6499658BBD4F5D9519EE2E4637B9220BB5141A95A0618E5A38C052BB1FB384BB28AC3C91BEE46539417F5D31C6F0CC5C47B6B74F70CB1F9E766715D395E8FFB986754A3B4ED1D;010001;FDEAD2CF09E093299953E73488BCBB688BCAAC0E77E894E48532C9BBB44CFEDC1B643A71C84DE2A00D7862429AC18A5EE7357DEEF964A815400C30EE1B2C4D69; ; ;379
243;A857EA4842167C36597DF98C86B7B760F4F6A9001E72283385B3376D33F4A278E6C906ABCB825FDD72F151E2CE84F04B94E4275A1B672D3304B7AF144831766E0CB395B9500356C5A7A1122052870FAE9AF3FE7416FAD65723C278E830B3A59235A25F2F81436FCE04E7A4939A4F1445B81B055DDEE68297DD7FC310E5C1D481;010001;D31EEF87179AED83FB644EA2A06A9F3120C4635D6BC406DA72C73864F14525A8C83C5F69D1150EB8BCF4A1A6B810F7FB4A59CEA4E808BC9CFC6D142A5524C299; ; ;937
244;C8A486984A16E0A6164B9FFFDAE061F18F8443167D04BE2A0BC46A3A42F735AF8DF575B33CE761FC0CA15E4C664D2B672AC92E38477686F076109E6A0E1BF44A7CB88DB5FDCE6491831E6347CC891576D6843E198FBF9481D97C90235C978F0D9D77A2FC6F9D5B36631FAE8B37AF6D26D0696645D32737AAE7A2268D20EC4AAB;010001;EE1EA2290B1FFCA4B5B691DFA5814F1E8E914AE6F73AF95B3AA2274518FD6DD635EC56E8D9BD785C06559CC3C8580A7CE85447BDE6FFE8D64EA8312F654D9217; ; ;2385
245;D6B34164AD4E84245F7DB780635EB9807DC5991025C96C95ED05367BD732E9F3A82DF828E317585C4536898D010E9997382F2772C079E982349C65A98155CA00899AD32F0A9F36D7386C88A9A8C5A82211BF92243A6DBFBB50798704FEA30B83B92D1EA8878736EEA39CA0AA8FCD30073042C548882142612F4DF2E1938A2635;010001;F01612F03E3217F62D701BE499D14AA57D831D0434E52E3690E66E2E581AA6BBFCBFA92FF7B42FAE402EB9459025725888DE4F09E8341E12E22E96511893ED3F; ; ;1763
246;C09C597404663918C0E703C4C5BB2A200498940184CDEF5D5149E6F9F47AE3897D4FDE2310C81C780E0FEF2CAE85D65488E1CE25F98D26B6B2A04524982B1EC4426F976EB07307D69895A9710CF9B4F9918101ED348E73D03F5FDBE8531FED996E84C0CAE54A20FCC40AB0BF0A6B4B954D4900635712C57C0A27F3EFDA22FD09;010001;E28F4587E52F5E1B81908C0169C2AE4085E9C7B433178E39F3E3F189A68B51AFDD5DD2C5E4798A47688EE6125B8E09CA7587213F76781DD13B19C046E3B7C52D; ; ;235
247;F80792EA556673AE6085C7B1426C7E72416550B0B1FBE76024D06579C7B1D7E2B109E644E69920863182A1CEF43AD28D2A8A1B6D46E9B10F18D633D1071518F97A7278A8099FADA3F1B00529E27747AB2A1458D96E0B045230D9BB358AFC45381E8D672D747FCB70297814DC31A0B4C2BD907E52FA612BDCCAF33C50C5F96297;010001;FCE38470FF48FD9B43EF94E57E578933F75A85F3ABEB3BD4CDB4CDADD95CD8484B264D23AA8F5C483289F567FF55E673DD61BE1764192ECCA10EAFE417C6C7B7; ; ;484
248;A788D4991923F0E915A3A68457B88C8348E79039442936358AF61D1CF9DB89A6E13F28BBBB4A04B308B49D9D4EA7169F3A110C7B8B72D327CA462849FE14F2A43A58DD90BB9173B49B8D8C0609C8762698630E76632EB0E3D076002FCF7E0ACAC8A21D7C275A831F25BC5120D60CC731A63ACF378D2A83A6F65213497E3499C3;010001;D4DCDACCE4950B21D0570149217924462562978F835E7D0B2957745B35B8B89174A24921D71B60F2C9F607906DA4B6492D167C2D2BFA7E281FF199F5B9F39197; ; ;856
249;C9CFC96FC6218258437C7C8819203BBB53B8FE81FCF57FDF8E6153AAAC93B7F46BE6255F290258C3FCEC17E839CE78001E13500210B974BA471DF650B60F986B9C57DDF0D24F16123AB16CEEEA3E087D21E0C722B460733C904257D1CF90FC39E70320070D611237961168F260B2B68A6B04E0EC7F3C4B4217306498A2EA3C1F;010001;E6B4BBD300D1A8DCAD8A07FDBA9CBC42B1C0F832086CBBA87A94CE056C3D90E7594C63BA613A8101C5D12A499F4784831CD97AB6C4BBBB93A778529F021B981D; ; ;626
250;C840694E36FD67342305329B493719F8158B79301895480945586F184560C2F12DB4EF8C3B73BD2A97D80B730B968F708A2D4FFAB33C1D3E1386E8C9B37461DEB54FB33D9978EDF7FE18A570C55A08DCF4A6C91082084D847566CA952690837CE85FE2CBA6BD8C1F69D060FA8CBF3B5E80D7B4BE716AE3D67606257E92F275CB;010001;EBEE95399BA65ED9692C9EF4A4AF58D24DE9EC591A7D0944FB465C4F20781E4D11B63BC5520A31F7C7960C4A32667C96B7F5C74BFAC40ED61ADE4989C4D37DA1; ; ;1148
251;F70B684783C562811FA9C9A3A73C2942F3E063A276AAECE9D6AAB3B5A3813EB503B835C18F2B5D9019A577453CB6671DE408B6D27140C7EC4134A5CB8B439A499325379CCF483A91F33A2D86E21A35BA502A7AF73A406A2C4EBD3EDCABF451975B34A1FEBBDACB4C6E7E209BBFF037AB50289E54FAF836F62EE959B02A016A19;010001;FE90F31D055EA6C5A618B23C6F23796CEAEE08E341278BCE34AA427CF77FBB10C25E1FD9B6F056A2E1A5F9578961FFDB65D0D222FCA7832C26C11A6AB8093EE7; ; ;1643
252;96E3190C8F861B7DC1FF6E72A8F45538DDA94D89711D7CBDAE7E28A761FA578821B478E118066C7EF44354AD4F226F4CE3C33C8897045B5974163D2F63B06A566FD60FF405FDE1682E5F37B3D7E51388DCE8DF733FD1B5A2EB3F8BE53657FB0346683261BD3C7B3524B1C150C896D8F56B8F7EA8F038F26ADFA6C6F217A5D573;010001;C8340ACDBB8BBF624338E7F2320C613A141C46B15FC018B5C345A18AA2ACAC12152A480A3B9CB06B9EF2C519708EA39680BF195EC9F1F5F508F76456A62F68F7; ; ;585
253;ED39EF55773ECD425794853416076428A26B7642538793CEAEF21BD66B48E58E6EC995395FC86CEA0FAFD9F0B975D307F218524E4FCB4F64E8A27D557D7A5CA6A4DAEC31FD1075113FADB9797FADAFDD81B3D66BA02DA63694DC7EA5943B09C09215E766383A4D660A6972E502DAF21B19AA0D21B76D4E732C8659F080103C13;010001;FDD4DC9541373C36F4A519D1378245944950D78126A02608069F7F8807022398374178EA609836CA7998A61FD6F13947F2BD9F8B131DB8E7185BF882A5EE4399; ; ;977
254;AF23377C59D7C02B479AF4DE800256ABB31B0FBD1ED7068EECC3903E4A8E28E1502D7336201D112FFC2E81CC8E59E523C3873471E783A7288BC6BAB030EAFA80896CD4F8D51432653574E5E6C72B779F87AC3A495BA3854F87B0FC57F1A6C0BEEA7A5E8CABACE3F6E277F5173BFFAB5211157EED3E9F9F86B4F657A80116996D;010001;E2C0F7F8376B759A05D102477338D96C483E04583665A01787868E866AABD45062BBC4CE1408574A59D39C9DFEB7E92D191A1E5CB9D1EE024E2BC0017C38E8C3; ; ;1557
255;C6DD6CD4E4D649AEEC0C09EDAE0792A685BD74EA4C866DD7F9B6B8ACDC12FA4AE48F3C63B6633D5F53D11D8B8F37A7D5ABB3874898919A545A3220CD9D44249C6B3B06D267804A4D5CE138486DBF8EB51799F0B882F55EB8B34C43AB7020CC768ED82C70056E059EE2564FEC22E473770C3549D62224E4894B97A08E2B4667A3;010001;E5EDC2D623C501C07133C2B334DED2D4C889F1FDD502C10A882B38F45D1D666E4579FCA759BB2E71C34A86425978A24B45D8AAA68656840A89B8DC5872B0AC89; ; ;855
256;EF096AC13FC529C1885780DE5269884741E214CB475F3CCCBE79BA2C9AC7FE97D933C74FC0216778BACEE9CAB5C8E132003B33CCAEF0B053BCB7E2CDC8963D75B4DFC7689475367700527D5DECF551668FFB10D723C5D4C8E63B5B2E9BE963FFDB71152D66AD9F751FC0AFE0BA25C31F6A197AE1D2370E4F2939E4F605D06423;010001;F885943A3AA3DC03F0527675BBC06A77194744666908F9E4B0EFBADAAD00B5907E7E6AEC8F258146A9C16CFF55B69BA5716262F83DC0B4EE81847379B6972871; ; ;814
257;AA47986CF776DC38EEA7FAC830F503F220072A0E6ABAE9498CD5401513047B40EE0370A555054F45D876CFE9C63B5E96DD59BF9EC024B13D61FBB5ABDAB4CDBD0F17115F1B8FE7A1BB30D297C13E59EA6E7DF29C2DBE38EED2BD133551AB589917C4D2804ADE19EC9A9A99B6C3456DC10BB45AF2B98D70328BCF81407F7B44D1;010001;E2851F42C4BDCB63BE582BB1BCB7ABF0A4C0AEA3C257D72B76854FE78756476A5ACB11BEE0912ABA4F175990F6596C9575067F36E8C91BC0B41E3F79AC7178B9; ; ;1204
258;C3370C0EC36C285AD0B37DBB7535760BEB49E07C8B89EAEB5C93043FF95FD1E3EE2FBD56160E20EC0499A50E64B6EE2EC1FAC5837A5FBEB3287B1FBDC75E71C4D2154AD4CEE4DAEBDA22BDAE8F90C9B7A160FA308662B688627A19B8561423DA1D7B1E90E9AC9305F114097C0A3B4DC465AE1C102110F95B83A8BF3150234F49;010001;E2E93A13AA6BFF4E761F189DF354C975D350D38FB5A9E6D4D4538412719312904980BD261968FF6D06C51C7835ECE5ADF8AC2BC1DB3EA24656BB215292ADF4AD; ; ;731
259;C70F8569FE274544A5E2DC36205953BE2BE3E609F994CF465BCAB9F48DD6571BBBFFDA188C17AAF6C43C63E6B78563D7696B558C71D6EFD61E126D6363340F901143488A6DAF31B6AD261F8FEB777E820F0AF23EEEF507A2E68717C2ED532E06562EC12BD0E4BE9D1AFECAF52675C46D718DBA99243C60213C98D0572F6B470D;010001;EE699235E8089EBAB7815BA8C5A788F4CFC35604B14E474EC97CDB458E562CE0DD1FB6AD0B1F3B4030FF44C4966F13CD2A8AC5E665EC9EA5EC1DE8993729DD09; ; ;628
260;CAA823508A7682024F9BA1D7DF35B6863D25695194799DCF7ECAE5A82CE67B63FB0DDE8AD191D9928A692F21AF724B77F0E283FF09C2DCDC8674AF31AA3864A783F461A9CEEFDDCDF162D104E453297F190D25CC387725EE5BF5C5E26702FC9D44500993DAF24777A8A25AA88BA41715CB24220FCF18AB58E5086BF9A7E15BC7;010001;EC02DB01417810F7E9C8E423336569A0B1392D913D21F14BABDC1441C6A6624F906BF6B7C543913B7C0B03312D503F396D878EC15F138613F82879C54C11FD53; ; ;565
261;A066B189302E9B6DA9CC855A876D0EFB365A9541898BCD1097231F57181295AFDBD698FFC17624B600AD0A70DE9DDEDFC5424BC338D4069DF09AE9AC5EADA40D6D9F6FB151D51828C1219BE85A829A98E715A5CBA8D9596CF1F0215D5F4332BE6E47048A4EF8C35B8563D0BD63E0A9A9A33665F0B2215A5D9137D8552AD9FAA7;010001;D2046B259AA14A329958285C3C80C992502ABE3C355227F2C990893A3A4EF5DA0EFACC9FC9E5813E3B6D67CCB3C92E9D6659B68FC2E47E5392A8F28F553ADE45; ; ;442
262;AE6EBA836F0D65A19D65BAC9F7435D20BA112F40A06C822F3A8AB07F62D74D103F0E60269720FEFB39DA40ECA87373D665E3B7ECE286989EB6A510B73ADECF62ABC4EEBF20D9EAC0A29F7251537406D4AAB194B52254BDFF70A98928587C595EFED9F5AC3619986901C87A320A4FCAE9761D87D8C2C6FB253DA7AD96B9F3F61F;010001;D9C30CB70EFD06CEE1B8D6E9A8C7E01B8BDDBA833B4C7BF86DFED0EFFA884CCD93147D4A5EAFA053E3774BD6656E368161E6B3F9BBDDE685D375BDA61A34E32D; ; ;2676
263;9810D4E46E728180DB9FB0A59526A568E6A36E6D573F28D9F26A47048C7981500BE6312D0081B1C46AAFC015EE506D9AE2B70D99FF4697CB0E36C9496559BD9B45A68AD866BDB2017212675417F30EF79B9FAB188D66139EE83F516FEF8D494D7D440D7495314EF3A030652A87B298D0004932448850A6BBF1EF38F79D0778AB;010001;C7B9EAFC938C6503F1F538C77DC099F6D4DED96955AC63F07B69EFF675242738134E31840E469FA267991A447FE073142E32AC65E04CF1B38C87DF90A08A04B3; ; ;1868
264;D7DF20095A68404116A4EA6FE8307F259AD706CE564C786F90C9BCA385417850B94A552A5753F8BCC6A39CA6E18FFFCD7B2768015152E6A235EA8C4549908569B25D3137872F2B71F8971C03D951F3EEDA9894D95435976B437A959F42A01DF54E2A7DEB798DA239F255ADF29D00D85B60FF6CECE8638812CC5CDF08BF51F4C1;010001;FDB7E84CE483E8FD1AAA525492650E51B0DA53488E272D527BBDAD3885BB6473CF36BC7C2A5B37D2B3B79270DCBE8389E54E509F7EA7DB26A2C80323C6940719; ; ;754
265;D2BB4CC31B68F0DC1085B765599E19B14314B3935A06D54E2A985B54F752CBC83BA309251576FBBE834B2B4B641469751156F83F8660990C81D1036FC878EA529C20784B9C4D3D671FD456A551FA0961650907D97BAE9B0EE05EA77648B6C39609FD4CC25F5C1A6889D256240A0D32140E685A7846D41D993BA5B2902679BB75;010001;F399119372412855EDF3A266C9976A8FEF26CC7059AF57327FF7C20F4F97A6CF41C1F658BFAB72A801E0027E826476FC5640C58153D7AB205860E7E1DAEE0D2F; ; ;1103
266;BECE0E20F88B37EA0098E8D7EC6E874E1E9B7C501C23AC4531D7C1630DC6F4DDD28966D68B0AAD37CFE064AAC87DABBADC3AEFF9E80B8C68D5E7D4F6CC34ADAB87D7BB740EEFFB41F9D69651AD3827E1C256A32ABE950CC4D2D85C0CD004324C9CE8EFEF9261E9FAA66D7D19A7B3004DCBCD491ADF10AF406098AD97C5834621;010001;E3B8DEDCCFDC75E0F543E8DC19D73264FE397785C390322A37D5302D8E54438DF6EBA945BB8CB715CB5E0EE3EF5A3B621882E67856630AB62250D27FC75E4153; ; ;732
267;C07D1FFB14AA460C8CFE0436DA7B6E15D905A78A8F97E153C92FF68A304C4D55AEB447A1CEFAD26B0A886FCE5E45EFC70DBB1E90056CA8692A4E1620F86F80A6D0D53827A9206AA278FB536A1BD7339FDB05B65B523FFEBFB9B6724AAC458AC1ACC837008630B394CE32F80A30F2D57083877CD26E981C71D52F62FBD5E66657;010001;DE9502E17C2BC9E6CADD2D634426C2EBEDCA0DC3A373792C5CFBC7C69FB93B2305774BA8324137377FD24054153A6E6BD6F42A936D2E78737647C2B9A1249585; ; ;215
268;BDA4921FBE4B6AA0DB1950AC042BBAF69D3067A8FC810A31DB20CDC53FA82A0F2FD71976C64DC7428341753685F397E9BB5318A507DDBFFB1136BFAECA890BA8D1E7B54FD6C8B4E8038B6B86AE2846D0D10F10887604A7EBCFF735C18900328514C8FADC51C8CD3091E599CED6C59783CA1C9B51AE15F85EEDA739424F7F6B87;010001;DF7A41FCB989C2A49D046F35657507819EF1689EDACFE80DD981649A455206E924EA9E567C99113BDE8E9FF1BA14C4C3ACFED51A7F1B69DB9FED0826F2B672F5; ; ;1619
269;A153FED4272FC93C2E0110C048DC98146514BFC9341E4586F472083B6296B81345111A1E62F3CC8A6C2ED3822952930BFF1BD76236B87C9E8A9D633B1524DFC636681F343AFB337DA47E3138508B973EE2E148EF55E563F8BEBF04C4E356B8F7AB6C1F06AD4E98F4144ED3922AE13CD58C2EB071ED6E10BF65789553498F18FD;010001;CBE943717844B7327E7FFE046CFA28DF451F7737843729FDB7715BA40E0EA12E3C1722AE8E24FA8E67D3911C147FC3C883B9979DE097094BC0062797884ACB57; ; ;1248
270;AD53C580017ACC22DB6138FC9224B1BBBF3187F128691CE5D01A0DA266184A88C86D14B1C003A3907C8156DF5A490805CD2D61720407C0EDA1EF593970ECA977D0CDF38CF8990CC0210C18E96EFDC475E6C053A05FAFF7722B940812E5D6DE2A6F0FE5FD455A93F59B92F0C32761B98BC6C82184423B9BED6C3BAD870B1BDEE9;010001;D5E219C1B17626488C50ABDBEE76920336BDC8A8DB9DBD1F4B41F6177838EF82B1FCA588D71DEF06A233273B17E5D184426CAB5DE23F043AED332E0499C2EB49; ; ;711
271;B55E02A6E1D49701E59A2136FDB4C9085585C9F7E978A825A2B94C0F4EEDC1CB8F6D35F6015793280AEA4289F6A3DB0B62789671C86F0618E791B092F6CABA6697039B80235FFB212B3B06F007CEE1EDB5F3FBCFFE34396EB4255943B14829D3CCAFCEB25BEC7D845DC00D871E86751D8DE954BA574E34082F3B36D77DDC73B5;010001;E1B2DCE3E2B5CFA37E30D5945B3DED3A705BDB5E25F2EE5E62CD5D9EEDAFB37D7AB84CE66F7DA7831F6EE7C3F7AE7273BED6AB14108F2A8D779705664A039BD5; ; ;1456
272;A5DBEF1FDDA08B3691D0A0D305A85FDF876A2D2D7C5F2EDAD9AC0F0A6539A83F717E7D04E29FCDAA67D1F1278055CC0B260F0B39376C1CC4375DBF1A80372228D24F912341C45A267BBFF452BF5827870986EAAF6602A6F1103770EA21C98D892ADD011EB20A775AAE2E2F44DC7ACCAC4BC11E6ECC2CA958A3F8BB321B1E0341;010001;DA4C7A8CAEDCB06ECD3CE40261B6A5BFAD73578EC9C60597E125AF52FB3D5371A3F579C7556B9EEA3C3B2F0DDC770119770CB47FFB4D6AFAB560C3A431427AF7; ; ;1063
273;B421A882345D9084DB10548CC6B0BC719793B58CCBC28C201533AD4D2EA4D026384E4B0DD22606903703BCCA6BA9E0A72E246633EFD11BA98FB3EE9A3CB10F4693716B6C8FC821B8ADD0498264F874B97D9108F354BD5B05213B00746AED00B3C7984CDB351CE5C88F7FC95839F52C635FAB63BFA2ED9F1CD9A7EC7097E1A90D;010001;E48B05E0212C5310F664B97F500A41DAF9F01DD4B54B1DFCAF3C487A0B532E533356431640F37EBE229DA0CB6F2F5DFF5BCFDB2F3DF6C33BDA86D7178478D875; ; ;1210
274;CF0269265D6195A56A15196D16131CE599DBFC2901CB479A29255F45FB4D4413EAB17D89F3710B8395324A3091562FF1538404CC9748A72F3C59ED1AE70F9A2C9546A96C10287D82BE2EA51F340BDD0EB2CD86F956ED689793B444BAF53100E3FF1892AB93D094CDF855702EE749ADC4A04194BFCBF13766AE014A85F4274E3B;010001;FC418F8804EF81D4A96A00327D9290FF6D8552A8125E89036D45CFF392913B27E3177002BACBAD18B4CDCF27EE5915E8C994666D2DD24527C9150281C233EA0F; ; ;689
275;C5270A0EAA7BC58E12A6F4F578D0D583AF7CFC74CCD1043C74C17D5093806AFC914E6EAF773B9498E7E8158AFFF973BE07CD3E1D8CAD1AA8A67AFB227A57DB243420B8C0A34DB8F4CEB6B0A43105B229AC11BE4021AC672336CAF282A9D35AA1DD695CE5534378DAAFF6B0A4392CF61C208A22A4B5796387FDF4F2D775AB693D;010001;E8E66243A184613552040D08B41FC5CBD695C42F68C2B9A96504B1AB1A7FB5EF64C70D8C6DD920CEECE7E46515BA65C026FD541B9B45CEACBEF0635342E673F3; ; ;1184
276;D420D83BEE8376C8BFA8C0DBC744D06A84C61DE69006B4C054AEC9E2D9B9CE8440DCBC475307E9F800D53F5EC1A7D254A4C79371667AEA3931C62CFBA468BF62955F0E35950B3AED0EB04C865DCDDFD35E11733D36F3421E75037ADA3E94D40D6BF5E35DF674820BF876BCB11FCA07D332F6F3EE9965B9A8FCB7AD19E862D2BF;010001;FCA950F4A17E41DFB42CE74094754DFA16C4D71E3D9AF0320418A86475009DE463F2AB071891DC4BA39BBCB8AAF6BA959AE0856A7657892DB33CD2607CC335ED; ; ;1953
277;C7DAE5F1D0460EC82E39AEADE07AFD48DBFEEF7FE9B9E1C7E955F7AA15957CFE7FA8F518A3CD3D0AA166B1D2FF88020264A6013471DF6487EA33E7181A8595DD0DFD46B6637FAAB4076AC86F72505A5A52C8A71E31A215D1C361ECA187B40E416F8F4F46C5B1875BA1B422AEEFE11B37179401AA18429D3C9D6281D59E21F539;010001;F2D17050D53A7C57478862F7AF458D4000BA69CD6A381CEDA4EF004F76D700EB282EA89A103CD82051328C8ABB1FA348CD2830DAAFC03A1BAC748A716FD922C5; ; ;440
278;D1A4AA840A183D2330C9FAD902E0B950BC558F3ED454BEB487F76B2E35760A7E42865029DBF9A1EC44B8D4964E918174A6A2451DC6B9C8BD2652CEE3C6CDCC0E28FF3F24A8761A7E670B873F579C78060ED46D8CEBB9C3B51C14B0E2499286873747299DEC1CAE61409438E7F37A8058BD415A329BBEB15CBADEDAC9D693F5A9;010001;F3FCE8495FB70566FB54226EBD0C43A9BA697E95E93AD83190CBF8EB66178243CABB1F74F886C175EFBFA51B6B3D26FD338649D5C180D8E3136A92E4D0108115; ; ;1476
279;D75B8C7EEBE1CB98E27FAF46A0A66A444CDBE047BAC8ED42F736872389162C76A9D09552A018D5C28447675221639403140A223444F3C58BDFFE947F04E6ED3D258F3FCB0C402D3E829B094817282945629F565DAEAA666DC6F90148BD0609DABA2997339F4A03AB2F4F639651356A1ACFF7FA22D1771309E9BE3FCDF1EDDEE1;010001;F86ECAADC2447DAB7B81D17D5B48DB3F5A9F43973991C138AF0E862D0D2A140F6428AA95F7EC6CF9C18AA0553AA5A5112C4B59519F98CA0000B4156CC0EDA873; ; ;854
280;C00E067B186B5CC32A67303DEB0F4D0F9225EA4EF8B218BED1AB6ECA2B685EF5E1CA32CBF808525607EC8BB071320FD6F7C1ED154A9A5B9CE41DC47AB22C2FED7BAB701245777CB459DA2AB220688D453030A3F7A52CCB024FA29822EA7A98E7CE99B6BA902D180E9EBA422356254D4CE29672DFD44DF8896B81DF0280CF8F29;010001;EA1179097F499065B40F644314F9CA05E33A045F25B7EF20506980A2006D5C8B240EDD765A26F4F07BE348EB35F9668DC91C8D085335F8746FDEA93A4E371F2D; ; ;297
281;D8BD82C603B0046D26A209929E14E9108D8E6414B01402A03F9A81AD2DC054834C9019FD75E1F61D4423144A76660FC79B1029EFEAFE0F1C0C6B2D8F8C144CED539F73F554402F3D15759EE7F9FEE49CEF279C5B70AAC2C9CDA6EC9BC38362FE075679B2A6E8D6AE0DFAE3EE98865849B581556D63A26C4EF98DBDF08FC865FF;010001;ED7642C4808E7DED0CE3435D29833E6377D826630D427EEF856FB22377E1FF431D85092A83590C16E65BFC9AB84D1687F34EDB61F34F6C84F28B69ADADD28175; ; ;2591
282;CF5F273AB43224C31AE01455E89CE936B8BB00EB9DC6FC9D1126066F57969C8948F101A3B9C6A3CEB13833DC4EFA617B189DFDB869BE41C3EFADFF3DCE72FA7CF3BC37C39E379C6B266A469BBFCDBBD5A562216EF22F737D925A6C03CF4D668395AA5F4C2B6B7CE8EC5335A32CA9274988C579996E66A250AF0ECD6C0B1024ED;010001;E69531E8C1602E2BCB3EA8F601C83BE99D55D1D96F3DEF5FA0CF6657169446CC535688044444ECE4A22A79567830C680C8ADFEF291CCA2A3803DBF6DF17839AB; ; ;1291
283;DE097F55AFB02A057A25CFEF6BAC3CF3346A76BDCF851F0A7430B31CD2276C00C7A56C380A9D2253A66E774ED86D7CF1E6750201108C4A7D7D028E3F45AE1CC5D3A3DD24013BBDAD2A721FD1C3EDF390D0C10AE9151A3CC23B73DEFEF2FAFBD2B292076098FDB4A661E96ED404005D3EB9F10B45259BB57E933A9081455F3145;010001;FA937BA57AC28E59728776A40F3B75719AD2D14477274BD724AF41B2A04B6CD3D0C9BEFE32960EF330CBE6DE16E8D9135F39BEF88E1398C7B255F5B9BD5CB971; ; ;545
284;C5269E8641561DF3548669301255239D3FBED027126713A59C581866C5468A467061A8D2A92F7BC72D6CF948C652CABE05873D047E17056C985B18E4368E24606F458DAECF2C5683585739F9800E0167D55F100783D50D1A4A33D0308B0548DB820EE52EEC04EE0782294CCF2DF0271FB9F8436E3EE5873ECCB1A1E46DCF3767;010001;F4CB48E65FC65850EC5124742D4FBD6A139A79CF45043CC8951EADB8AF29F417F30C5D86B36497F1896AA59E0910E84CAF2516EF0996285375DD726F5101A941; ; ;670
285;9A67C0726908FB9ADCE7D2086DAB20BC13BC2F5589ED5F0611C07D6A9E4FB518EA37608C98E19420AF098F6914D9784239B34A35AE921B1962CBFAFA011E8BDB2B37D12FF26445BEF7B510AEFC19E17752455AF3B6A797BC9B46BA0AA57B7751B3EBB3E2235B0B5391B4C6F6093AA5AEC7C78CF38AA6F5AFDE3C9D7521E376A1;010001;C9F39163698847A42CCB5CD82F144572D944950261B7A48BFFBA017F63D2D947732DDD61C4AA9009C85B641C6E4AFC47C32B4AD6C3F609519415EB5B5094A0F1; ; ;689
286;C42630710C0BCD76F1BCCA4B526472467A84898CFC68DAA6E0E7B0F2A317F775FF58F6FBFF0667EAD401BAE1DA0E26F6A13A71A61D2A8865DC8416B4B869577145C55A0EEF4BA08B9FCE8EE84EE7E09D764779D237E245CA1EC60097ED545513E12E09C0B90B3FC89DCB2AB3234084C26F1FD7F49D074729E5C61F0C6F3B8C33;010001;F7DF1312E0C9DE63B8CEFAC9D435793BFE1155FAD625DAE96DB07A9B82A55393C7208A05DCA6FEF40A52F933FFE34FDB5390F6CE9C58A17B73C090D7FCA6C0F7; ; ;897
287;CFDEF42ECCD64AB49DBB404EDA98017D96886B0A901D11150D4CA96B57FC1D9C984D059DB1038DEB413D48584A2ABAF3DDA930D2E52F2C2E98170145E2982A14137FAAC4CB054B715C07D2BA16C0B3EE607339F1C3FFBD1A23B4AD852E521909FE5C8312D61A2365D84AB3C0B0F4A33643E20123CB3C2C973F7D45BC034D5739;010001;FF2397BEEB4F17C004333A384CD379796DE86658837CAA96FFB10CF97DC27ACF6B1D877302ABAF7A27A8686C4C34C5FCC29324F9F99DD6CCAA7116E1E8C22625; ; ;505
288;BFFF147D34D1DC227FC5BF04BB5738D03CA01B72A77A250F28FE061B48587DF9EE403D36AA0EA491FFBFBCC81897FA8475535D2CD3FC0B25C331EF8EEBCDE238F14B86AC24D542A71B41BAA9D1ED253F189B60F789CBE16A8A724F4731960EA4EA6ECABCE14CC921F2D997DED8533CBFC9A0295E36F24ADD0AA52AD39806E07D;010001;E28DD13DC92C6DD19C50E9A45048614E02C828205C06302F078818FE7AAA02CB6AE2A602D506E67366B8E092F2CD07E4A729A2DE7D1EA9C4B184FD2A61116529; ; ;979
